claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,measurement_role,measurement_usage,period,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,table_prd_se_list,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,table_override_rule,mapping_override_rule,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_obj_l2_axis_id,selected_obj_l2_axis_name,selected_obj_l2,selected_obj_l2_name,selected_obj_l2_score,selected_obj_l3_axis_id,selected_obj_l3_axis_name,selected_obj_l3,selected_obj_l3_name,selected_obj_l3_score,selected_obj_l4_axis_id,selected_obj_l4_axis_name,selected_obj_l4,selected_obj_l4_name,selected_obj_l4_score,selected_obj_l5_axis_id,selected_obj_l5_axis_name,selected_obj_l5,selected_obj_l5_name,selected_obj_l5_score,selected_obj_l6_axis_id,selected_obj_l6_axis_name,selected_obj_l6,selected_obj_l6_name,selected_obj_l6_score,selected_obj_l7_axis_id,selected_obj_l7_axis_name,selected_obj_l7,selected_obj_l7_name,selected_obj_l7_score,selected_obj_l8_axis_id,selected_obj_l8_axis_name,selected_obj_l8,selected_obj_l8_name,selected_obj_l8_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0023-SP253B27241B,A0023-SP253B27241B-m1,성장률과 물가 상승률,기타,-,2,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,2020,Y,전년,2019,1,613,594,Y,REVIEW,AMBIGUOUS_TABLE,"1·2위 점수 차이 부족: margin=19, required=61","물가,소비자물가",hybrid+reranker,286,Y,,0.8514464497566223,0.4841269841269841,,,101,DT_1J22136,"연도별 품목성질별 소비자물가지수(9개도, 39개시: 2020=100)",1964001,소비자물가조사,항목:소비자물가지수[T]/item=Y/score=22 | 품목성질별:기타 공업제품[2129]/item=N/score=6 | 품목성질별:기타농산물[21119]/item=N/score=6,T,소비자물가지수,2020=100,10,C,도시별,T10,전국,7,J,품목성질별,2121,가공식품,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.
A0023-SP253B27241B,A0023-SP253B27241B-m1,성장률과 물가 상승률,기타,-,2,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,2020,Y,전년,2019,2,594,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"물가,소비자물가",hybrid+reranker,206,Y,,0.8874065279960632,0.43571428571428567,,,101,DT_1J22006,자가주거비포함 소비자물가지수(2020=100),1964001,소비자물가조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.
A0023-SP253B27241B,A0023-SP253B27241B-m1,성장률과 물가 상승률,기타,-,2,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,2020,Y,전년,2019,3,592,,Y,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"물가,소비자물가",hybrid+reranker,286,Y,,0.7773253917694092,0.4919354838709677,,,101,DT_1J22135,"연도별 지출목적별 소비자물가지수(9개도, 39개시: 2020=100)",1964001,소비자물가조사,항목:소비자물가지수[T]/item=Y/score=22 | 지출목적별:04.5 전기 가스 및 기타연료[D05]/item=N/score=6 | 지출목적별:09.2 기타 오락 및 문화용 주요 내구재[I02]/item=N/score=6 | 지출목적별:09.3 기타 오락용품 조경용품 및 애완동물[I03]/item=N/score=6 | 지출목적별:10.4 기타교육[J04]/item=N/score=6 | 지출목적별:12 기타 상품 및 서비스[L]/item=N/score=6 | 지출목적별:12.3 기타 개인용품[L02]/item=N/score=6 | 지출목적별:12.4~7 기타서비스[L03]/item=N/score=6,T,소비자물가지수,2020=100,10,C,도시별,T10,전국,7,I,지출목적별,0,0 총지수,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.
A0023-SP253B27241B,A0023-SP253B27241B-m1,성장률과 물가 상승률,기타,-,2,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,2020,Y,전년,2019,4,556,,M|Q|Y,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"물가,소비자물가",hybrid+reranker,206,Y,,0.7440202832221985,0.4552238805970149,,,101,DT_1J22003,소비자물가지수(2020=100),1964001,소비자물가조사,항목:소비자물가지수(총지수)[T]/item=Y/score=22,T,소비자물가지수(총지수),2020=100,10,C,시도별,T10,전국,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,rate_from_level,KOSIS 수준값에서 증감률 계산 필요,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.
A0023-SP253B27241B,A0023-SP253B27241B-m1,성장률과 물가 상승률,기타,-,2,%,%,rate,rate_change,unspecified,증감률,증감률,KOSIS_VALUE,2020,Y,전년,2019,5,547,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"물가,소비자물가",hybrid+reranker,206,Y,,0.7967354655265808,0.41216216216216217,,,101,DT_1J22002,품목성질별 소비자물가지수(2020=100),1964001,소비자물가조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,성장률과 물가 상승률이 모두 2%를 밑돈 경우는 2020년이 마지막이었다.
A0026-SP62C4E813C9,A0026-SP62C4E813C9-m1,환율 상승폭,금융·금리,-,172.1,원,원,currency,absolute_change,unspecified,증감량,현재값,KOSIS_VALUE,2025,Y,전년,2024,1,527,444,,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,환율,hybrid+reranker,164,Y,0.6063988208770752,0.012056142091751099,0.8045194892473118,,,408,DT_30404_N0009,규모별 전월세전환율,1985011,전국주택가격동향조사 > 전국주택가격동향(기준월 : 2026.01),meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,연간으로 따지면 무려 172.1원이 올랐다.
A0026-SP62C4E813C9,A0026-SP62C4E813C9-m1,환율 상승폭,금융·금리,-,172.1,원,원,currency,absolute_change,unspecified,증감량,현재값,KOSIS_VALUE,2025,Y,전년,2024,2,444,,Y,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,환율,hybrid+reranker,164,Y,,0.34087538719177246,0.5,,,177,DT_11702_N126,2주간 이환율 추이,1973001,국민건강영양조사 > 건강행태 > 삶의 질,meta_index 없음 또는 코드명 매칭 없음,,,,,SEX,성별,1,전체,7,INT11,특성별,1,전체,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,,,연간으로 따지면 무려 172.1원이 올랐다.
A0026-SP62C4E813C9,A0026-SP62C4E813C9-m1,환율 상승폭,금융·금리,-,172.1,원,원,currency,absolute_change,unspecified,증감량,현재값,KOSIS_VALUE,2025,Y,전년,2024,3,377,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,환율,hybrid,164,Y,,,0.37654320987654316,,,408,DT_40801_N2206_04,상권별 중대형 상가 전환율,2014002,상업용부동산임대동향조사 > 2021년 > 상가 > 중대형,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,연간으로 따지면 무려 172.1원이 올랐다.
A0026-SP62C4E813C9,A0026-SP62C4E813C9-m1,환율 상승폭,금융·금리,-,172.1,원,원,currency,absolute_change,unspecified,증감량,현재값,KOSIS_VALUE,2025,Y,전년,2024,4,375,,Y,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,환율,hybrid+reranker,164,Y,,0.15760457515716553,0.4919354838709677,,,152,DT_152009_A124,PB제품 하도급 단가 결정 고려 요인_환율 변화,2021003,하도급거래실태조사 > 제조업_원사업자 > 하도급거래 세부사항 > 전속거래·PB거래,meta_index 없음 또는 코드명 매칭 없음,,,,,A,특성별,A01,전체,7,B,정도별,B08,5점 평균,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,,,연간으로 따지면 무려 172.1원이 올랐다.
A0026-SP62C4E813C9,A0026-SP62C4E813C9-m1,환율 상승폭,금융·금리,-,172.1,원,원,currency,absolute_change,unspecified,증감량,현재값,KOSIS_VALUE,2025,Y,전년,2024,5,372,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,환율,hybrid,164,Y,,,0.3719512195121951,,,408,DT_40801_N2206_03,상권별 중대형 상가 전환율,2014002,상업용부동산임대동향조사 > 2020년 > 상가 > 중대형,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,연간으로 따지면 무려 172.1원이 올랐다.
A0041-SPF140502152,A0041-SPF140502152-m1,품목 수,물가,-,175,개,개,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202501,M,전년동기,,1,695,624,,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"물가,품목,식품,가공식품",hybrid+reranker,204,Y,0.6507461071014404,0.49826741218566895,0.8008525149190111,,,114,DT_114053_094,장바구니 물가에 가장 큰 영향을 미치는 품목 인식,2016043,가공식품소비자태도조사 > 2018년 이후 > 식품 소비 라이프스타일 및 인식,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다."
A0041-SPF140502152,A0041-SPF140502152-m1,품목 수,물가,-,175,개,개,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202501,M,전년동기,,2,624,,Y,REJECT,PERIODICITY_NOT_AVAILABLE,"표는 Y 만 제공, 주장은 M","물가,식품,품목,가공식품",hybrid+reranker,248,Y,0.6466928720474243,0.2611467242240906,0.8198924731182795,,,114,DT_114053_041_01,최근 1년간 가공식품 품목별 구입경험 및 구입 변화(곡물가공품),2016043,가공식품소비자태도조사 > 2018년 이후 > 가공식품 품목별 구입현황,품목군별:기타곡물가공품[E02]/item=N/score=24 | 품목군별:밀가루류[E01]/item=N/score=12,,,,,A,특성별,A01,전체,7,E,품목군별,E02,기타곡물가공품,12,D,경험및변화별,D02,구입 변화,2,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,,,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다."
A0041-SPF140502152,A0041-SPF140502152-m1,품목 수,물가,-,175,개,개,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202501,M,전년동기,,3,433,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"식품,품목,가공식품",hybrid+reranker,224,Y,0.6860312819480896,0.30883485078811646,0.5,,,114,DT_114053_047_01,최근 1년간 가공식품 품목별 구입경험 및 구입 변화(커피 및 차),2016043,가공식품소비자태도조사 > 2018년 이후 > 가공식품 품목별 구입현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다."
A0041-SPF140502152,A0041-SPF140502152-m1,품목 수,물가,-,175,개,개,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202501,M,전년동기,,4,418,,Y,REJECT,PERIODICITY_NOT_AVAILABLE,"표는 Y 만 제공, 주장은 M","물가,품목,소비자물가",hybrid+reranker,230,Y,,0.3080497980117798,0.4765625,,,101,DT_1J22136,"연도별 품목성질별 소비자물가지수(9개도, 39개시: 2020=100)",1964001,소비자물가조사,품목성질별:가공식품[2121]/item=N/score=28 | 항목:소비자물가지수[T]/item=Y/score=22 | 품목성질별:개인서비스[223]/item=N/score=12 | 품목성질별:곡물[21111]/item=N/score=12 | 품목성질별:공공서비스[222]/item=N/score=12 | 품목성질별:공업제품[212]/item=N/score=12 | 품목성질별:과실[21113]/item=N/score=12 | 품목성질별:기타 공업제품[2129]/item=N/score=12,,,,,C,도시별,T10,전국,7,J,품목성질별,2121,가공식품,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,,,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다."
A0041-SPF140502152,A0041-SPF140502152-m1,품목 수,물가,-,175,개,개,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202501,M,전년동기,,5,413,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"물가,품목,소비자물가",hybrid+reranker,230,Y,,0.32274869084358215,0.4621212121212121,,,101,DT_1J22112,품목별 소비자물가지수(품목성질별: 2020=100),1964001,소비자물가조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다."
A0041-SPF140502152,A0041-SPF140502152-m2,상승 품목 수,물가,-,121,개,개,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202501,M,전년동기,,1,731,683,,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"물가,품목,식품,가공식품",hybrid+reranker,204,Y,0.6530176997184753,0.6094363331794739,0.7966801482979441,,,114,DT_114053_094,장바구니 물가에 가장 큰 영향을 미치는 품목 인식,2016043,가공식품소비자태도조사 > 2018년 이후 > 식품 소비 라이프스타일 및 인식,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다."
A0041-SPF140502152,A0041-SPF140502152-m2,상승 품목 수,물가,-,121,개,개,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202501,M,전년동기,,2,683,,Y,REJECT,PERIODICITY_NOT_AVAILABLE,"표는 Y 만 제공, 주장은 M","물가,식품,품목,가공식품",hybrid+reranker,248,Y,0.6524103879928589,0.4013189673423767,0.8346321130844508,,,114,DT_114053_041_01,최근 1년간 가공식품 품목별 구입경험 및 구입 변화(곡물가공품),2016043,가공식품소비자태도조사 > 2018년 이후 > 가공식품 품목별 구입현황,품목군별:기타곡물가공품[E02]/item=N/score=24 | 품목군별:밀가루류[E01]/item=N/score=12,,,,,A,특성별,A01,전체,7,E,품목군별,E02,기타곡물가공품,12,D,경험및변화별,D02,구입 변화,2,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,,,"3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다."
