claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason
A0006-C013,A0006-C013-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.","선박 수출은 2021년 높은 선가로 수주한 LNG 운반선, 대형 컨테이너선 등 고부가 선박이 본격 수출되면서 두 자릿수(18%) 증가한 256억 달러를 기록했다.","바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",국내공식통계,Y,무역,석유화학 수출 증가율,"수출, 유가, 수출단가, 수출물량",-,-,-,,-,-,-,2024,-,Y,확정,5%,KOSIS_VALUE,hcx,석유화학 수출 증가율,-,2024,Y,hcx,증감률,5,-,-,N,%,증감률,증가,전년,"석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,석유화학 수출,,2024,Y,%,%,rate,rate_change,unspecified,2023,Y,,
A0006-C014,A0006-C014-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,국내공식통계,N,무역,바이오헬스 수출 증가율,"바이오헬스, 농수산식품, 화장품, 수출액, 수출 증가율",-,-,-,바이오헬스,-,-,-,2024,-,Y,확정,13.1%,KOSIS_VALUE,hcx,바이오헬스 수출 증가율,바이오헬스,2024,Y,hcx,증감률,13.1,-,-,N,%,증감률,증가,전년,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,,2024,Y,%,%,rate,rate_change,item,2023,Y,,
A0006-C014,A0006-C014-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,국내공식통계,N,무역,바이오헬스 수출액,"바이오헬스, 농수산식품, 화장품, 수출액, 수출 증가율",-,-,-,바이오헬스,-,-,-,2024,-,Y,확정,151억 달러,KOSIS_VALUE,hcx,바이오헬스 수출액,바이오헬스,2024,Y,hcx,현재값,15100000000,-,-,N,달러,수준값,증가,전년,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,,2024,Y,달러,달러,currency,amount,item,,Y,,
A0006-C014,A0006-C014-m3,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,국내공식통계,N,무역,농수산식품 수출 증가율,"바이오헬스, 농수산식품, 화장품, 수출액, 수출 증가율",-,-,-,농수산식품,-,-,-,2024,-,Y,확정,7.6%,KOSIS_VALUE,hcx,농수산식품 수출 증가율,농수산식품,2024,Y,hcx,증감률,7.6,-,-,N,%,증감률,증가,전년,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,,2024,Y,%,%,rate,rate_change,item,2023,Y,,
A0006-C014,A0006-C014-m4,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,국내공식통계,N,무역,농수산식품 수출액,"바이오헬스, 농수산식품, 화장품, 수출액, 수출 증가율",-,-,-,농수산식품,-,-,-,2024,-,Y,확정,117억 달러,KOSIS_VALUE,hcx,농수산식품 수출액,농수산식품,2024,Y,hcx,현재값,11700000000,-,-,N,달러,수준값,증가,전년,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,,2024,Y,달러,달러,currency,amount,item,,Y,,
A0006-C014,A0006-C014-m5,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,국내공식통계,N,무역,화장품 수출액,"바이오헬스, 농수산식품, 화장품, 수출액, 수출 증가율",-,-,-,화장품,-,-,-,2024,-,Y,확정,102억 달러,KOSIS_VALUE,hcx,화장품 수출액,화장품,2024,Y,hcx,현재값,10200000000,-,-,N,달러,수준값,증가,전년,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,,2024,Y,달러,달러,currency,amount,item,,Y,,
A0006-C014,A0006-C014-m6,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.","석유화학 수출은 480억 달러로, 하반기 유가 하락에 따른 수출단가 하락에도 불구하고 수출물량이 확대되면서 5% 증가했다.",◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,국내공식통계,N,무역,화장품 수출 증가율,"바이오헬스, 농수산식품, 화장품, 수출액, 수출 증가율",-,-,-,화장품,-,-,-,2024,-,Y,확정,20.6%,KOSIS_VALUE,hcx,화장품 수출 증가율,화장품,2024,Y,hcx,증감률,20.6,-,-,N,%,증감률,증가,전년,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,,2024,Y,%,%,rate,rate_change,item,2023,Y,,
A0006-C015,A0006-C015-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",15개월 연속 플러스 흐름을 이어간 것이다.,국내공식통계,Y,무역,수출 증가율,"수출, 달러, 증가율",-,-,-,,-,-,-,202412,-,M,확정,6.6%,KOSIS_VALUE,hcx,수출 증가율,-,202412,M,hcx,증감률,6.6,-,-,N,%,증감률,증가,전년동월,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,,202501,M,%,%,rate,rate_change,unspecified,202312,Y,,
A0006-C015,A0006-C015-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,"바이오헬스 수출은 바이오시밀러 등 의약품을 중심으로 전년 대비 13.1% 증가한 151억 달러를 기록했으며, 전 세계적으로 K푸드, K뷰티 선호가 확대되면서 농수산식품 수출은 117억 달러(7.6%), 화장품 수출(102억 달러, +20.6%)은 처음으로 100억 달러를 돌파하면서 역대 최대 수출실적을 경신했다.",15개월 연속 플러스 흐름을 이어간 것이다.,국내공식통계,Y,무역,수출액,"수출, 달러, 증가율",-,-,-,,-,-,-,202412,-,M,확정,614억달러,KOSIS_VALUE,hcx,수출액,-,202412,M,hcx,현재값,61400000000,-,-,N,달러,수준값,증가,전년동월,◇12월 수출 6.6% 늘어난 614억달러...수출 증가율 5개월 만에 반등 한편 이날 동시에 발표된 지난 12월 수출액은 614억달러로 전년 동월 대비 6.6% 증가했다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,,202501,M,달러,달러,currency,amount,unspecified,,Y,,
A0006-C018,A0006-C018-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",특히 감소 추세를 보이던 수출 증가율이 5개월 만에 반등에 성공했다.,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,국내공식통계,Y,무역,수출 증가율,"수출, 증가율, 월간, 역대 최대",-,-,-,,-,-,-,202408,-,M,확정,11%,KOSIS_VALUE,hcx,수출 증가율,-,202408,M,hcx,증감률,11,-,-,N,%,증감률,증가,전년동월,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출 증가율,,2024,M,%,%,rate,rate_change,unspecified,202308,Y,,
A0006-C018,A0006-C018-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",특히 감소 추세를 보이던 수출 증가율이 5개월 만에 반등에 성공했다.,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,국내공식통계,Y,무역,수출 증가율,"수출, 증가율, 월간, 역대 최대",-,-,-,,-,-,-,202409,-,M,확정,7.5%,KOSIS_VALUE,hcx,수출 증가율,-,202409,M,hcx,증감률,7.5,-,-,N,%,증감률,증가,전년동월,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출 증가율,,2024,M,%,%,rate,rate_change,unspecified,202309,Y,,
A0006-C018,A0006-C018-m3,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",특히 감소 추세를 보이던 수출 증가율이 5개월 만에 반등에 성공했다.,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,국내공식통계,Y,무역,수출 증가율,"수출, 증가율, 월간, 역대 최대",-,-,-,,-,-,-,202410,-,M,확정,4.6%,KOSIS_VALUE,hcx,수출 증가율,-,202410,M,hcx,증감률,4.6,-,-,N,%,증감률,증가,전년동월,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출 증가율,,2024,M,%,%,rate,rate_change,unspecified,202310,Y,,
A0006-C018,A0006-C018-m4,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",특히 감소 추세를 보이던 수출 증가율이 5개월 만에 반등에 성공했다.,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,국내공식통계,Y,무역,수출 증가율,"수출, 증가율, 월간, 역대 최대",-,-,-,,-,-,-,202411,-,M,확정,1.4%,KOSIS_VALUE,hcx,수출 증가율,-,202411,M,hcx,증감률,1.4,-,-,N,%,증감률,증가,전년동월,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출 증가율,,2024,M,%,%,rate,rate_change,unspecified,202311,Y,,
A0006-C018,A0006-C018-m5,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",특히 감소 추세를 보이던 수출 증가율이 5개월 만에 반등에 성공했다.,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,국내공식통계,Y,무역,수출 증가율,"수출, 증가율, 월간, 역대 최대",-,-,-,,-,-,-,202412,-,M,확정,6.6%,KOSIS_VALUE,hcx,수출 증가율,-,202412,M,hcx,증감률,6.6,-,-,N,%,증감률,증가,전년동월,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출 증가율,,2024,M,%,%,rate,rate_change,unspecified,202312,Y,,
A0006-C019,A0006-C019-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",-,국내공식통계,Y,무역,수출액 증감률,"수출, 반도체, 역대 최대",-,-,-,반도체,-,-,-,202412,-,M,확정,31.5%,KOSIS_VALUE,hcx,수출액 증감률,반도체,202412,M,hcx,증감률,31.5,-,-,N,%,증감률,증가,전년동월,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,반도체,202412,M,%,%,rate,rate_change,item,202312,Y,,
A0006-C019,A0006-C019-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",-,국내공식통계,Y,무역,수출액,"수출, 반도체, 역대 최대",-,-,-,반도체,-,-,-,202412,-,M,확정,145억 달러,KOSIS_VALUE,hcx,수출액,반도체,202412,M,hcx,현재값,14500000000,-,-,N,달러,수준값,증가,전년동월,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,수출액,반도체,202412,M,달러,달러,currency,amount,item,,Y,,
A0009-C001,A0009-C001-m1,A0009,"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,-,"국내선 여객수는 일찌감치 넘어섰지만, 난공불락 같았던 국제선 역시 LCC를 타고 해외로 나가는 사람이 더 많아진 것이다.",국내공식통계,Y,무역,국제선 여객 수,"저비용항공사, 대형항공사, 국제선, 여객 수",-,-,-,,-,-,-,202301,-,M,확정,4720만여 명,KOSIS_VALUE,hcx,국제선 여객 수,-,202301,M,hcx,현재값,47200000,-,-,Y,명,수준값,-,전년,2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,국제선 여객 수,,202301,M,명,명,person_count,count,person,,Y,,
A0009-C001,A0009-C001-m2,A0009,"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,-,"국내선 여객수는 일찌감치 넘어섰지만, 난공불락 같았던 국제선 역시 LCC를 타고 해외로 나가는 사람이 더 많아진 것이다.",국내공식통계,Y,무역,LCC 이용객 수,"저비용항공사, 대형항공사, 국제선, 여객 수",-,-,-,저비용항공사,-,-,-,202301,-,M,확정,2419만여 명,KOSIS_VALUE,hcx,LCC 이용객 수,저비용항공사,202301,M,hcx,현재값,24190000,-,-,Y,명,수준값,-,전년,2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,국제선 여객 수,,202301,M,명,명,person_count,count,person,,Y,,
A0009-C001,A0009-C001-m3,A0009,"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,7 2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,-,"국내선 여객수는 일찌감치 넘어섰지만, 난공불락 같았던 국제선 역시 LCC를 타고 해외로 나가는 사람이 더 많아진 것이다.",국내공식통계,Y,무역,대형항공사 이용객 수,"저비용항공사, 대형항공사, 국제선, 여객 수",-,-,-,"대한항공, 아시아나항공",-,-,-,202301,-,M,확정,2300만여 명,KOSIS_VALUE,hcx,대형항공사 이용객 수,"대한항공, 아시아나항공",202301,M,hcx,현재값,23000000,-,-,Y,명,수준값,-,전년,2023년 국적기로 국제선을 이용한 여객 4720만여 명 가운데 저비용항공사(LCC) 이용객이 2419만여 명으로 대형항공사(대한항공·아시아나항공) 이용객 2300만여 명을 처음으로 넘어섰다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,국제선 여객 수,,202301,M,명,명,person_count,count,person,,Y,,
A0009-C009,A0009-C009-m2,A0009,"승객 수는 더 많은 LCC, 정비사는 대형 항공사의 38%",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/PVCPHJRE7RDT7L2ZG2LDED5NNA,"◇급성장한 LCC, 안전 투자는 미흡 국토교통부가 지난해 9월 발표한 ‘2023 항공안전백서’에 따르면, 국내 12개 항공사의 정비사 총 5849명(2023년말 기준) 가운데 대형 항공사인 대한항공, 아시아나항공 등 2사 소속은 4248명이었다.","이같은 우려가 커지자, 제주항공은 이날 브리핑을 갖고 “2025년 3월까지 운항량을 10~15% 감축하고, 정비사도 추가 고용하겠다”고 밝혔다.","제주항공·진에어 등 LCC 10사의 정비사는 모두 1601명으로, 대형항공사의 3분의 1 수준(37.7%)에 그쳤다.",국내공식통계,N,고용,정비사 수,"국토교통부, 항공안전백서, 대형 항공사, LCC",-,-,-,항공,-,-,-,2023년말,-,Y,확정,5849명,KOSIS_VALUE,hcx,정비사 수,항공,2023년말,Y,hcx,현재값,5849,-,-,N,명,수준값,-,-,"국토교통부가 지난해 9월 발표한 ‘2023 항공안전백서’에 따르면, 국내 12개 항공사의 정비사 총 5849명(2023년말 기준) 가운데 대형 항공사인 대한항공, 아시아나항공 등 2사 소속은 4248명이었다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-21,정비사 수,항공,2023년말,Y,명,명,person_count,count,person,,Y,,
