claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,measurement_role,measurement_usage,period,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,table_prd_se_list,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,table_override_rule,mapping_override_rule,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_obj_l2_axis_id,selected_obj_l2_axis_name,selected_obj_l2,selected_obj_l2_name,selected_obj_l2_score,selected_obj_l3_axis_id,selected_obj_l3_axis_name,selected_obj_l3,selected_obj_l3_name,selected_obj_l3_score,selected_obj_l4_axis_id,selected_obj_l4_axis_name,selected_obj_l4,selected_obj_l4_name,selected_obj_l4_score,selected_obj_l5_axis_id,selected_obj_l5_axis_name,selected_obj_l5,selected_obj_l5_name,selected_obj_l5_score,selected_obj_l6_axis_id,selected_obj_l6_axis_name,selected_obj_l6,selected_obj_l6_name,selected_obj_l6_score,selected_obj_l7_axis_id,selected_obj_l7_axis_name,selected_obj_l7,selected_obj_l7_name,selected_obj_l7_score,selected_obj_l8_axis_id,selected_obj_l8_axis_name,selected_obj_l8,selected_obj_l8_name,selected_obj_l8_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,1,484,268,,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"품목별,수출액,수출,수입,무역",lexical,484,Y,,,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:총액[13102112831A.A]/item=N/score=30 | 항목:수출액[13103112831T1]/item=Y/score=30 | 품목별:기타 우표 또는 수입인지우편요금 별납증지우편엽서[13102112831A.89649]/item=N/score=26 | 품목별:기타(우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  )[13102112831A.89640]/item=N/score=26 | 품목별:우표 또는 수입인지 우편요금 별납증지  초일봉투 우편엽서(엽서) 및 이와 유사  [13102112831A.8964]/item=N/score=26 | 품목별:우표수입인지 또는 이와 유사한 물품  (우리나라에서 통용 또는 발행된 것  으로서 사[13102112831A.89283]/item=N/score=26 | 품목별:가장[13102112831A.03541]/item=N/score=20 | 품목별:제664.3항 제664.4항 또는 제664.5항의 유리  (구부린 것 가장자리 가공한 것 조각[13102112831A.66491]/item=N/score=20,,,,,13101112831A,품목별,13102112831A.A,총액,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,2,268,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출,순위,수출국,상위",lexical,268,Y,,,,,,142,DT_12029,"주요 수출 국가(1+2+3순위, 상위 6위)",2012054,1인창조기업실태조사 > 2012년 > 기업운영 실태 및 향후 운영 계획,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,3,268,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출,순위,수출국,상위",lexical,268,Y,,,,,,115,DT_14217M_254,주요수출 국가 1+2+3+4+5순위(상위 14개),2015016,중견기업 기본통계 > 중견기업 > 2015년 이후  > 국제화 추진,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,4,268,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출,순위,수출국,상위",lexical,268,Y,,,,,,115,DT_14217C_055,중견기업 후보기업 주요수출 국가 1+2+3+4+5순위(상위 14개),2015016,중견기업 기본통계 > 중견기업 후보기업 > 국제화 추진,항목:주요수출 국가 1+2+3+4+5순위(상위 14개)[T001]/item=Y/score=54 | 특성별:수출없음[A00502]/item=N/score=12 | 특성별:수출여부별[A005]/item=N/score=12 | 특성별:수출있음[A00501]/item=N/score=12 | 국가별:대만[B12]/item=N/score=6 | 국가별:독일[B16]/item=N/score=6 | 국가별:러시아[B07]/item=N/score=6 | 국가별:말레이시아[B18]/item=N/score=6,,,,,14217C_A,특성별,A001,전체,7,B,국가별,B12,대만,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,5,246,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,상위,수입,기준",lexical,246,Y,,,,,,145,DT_145_2012_H005,"품목별(중량기준, 상위 20개) 수입신고 현황",2006066,수입식품현황 > 수입식품등 국가 및 품목별 검사현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,6,244,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,상위,수입",lexical,244,Y,,,,,,145,DT_145009_033,완제의약품 수출액 상위 10개 품목 현황(수출실적 보고의무자)-연도별,2016008,의약품생산및수출수입실적 > 수출입 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,7,244,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,상위,수입",lexical,244,Y,,,,,,145,DT_145009_012,완제의약품 수출액 상위 10개 품목 현황-연도별,2016008,의약품생산및수출수입실적 > 수출입 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,8,244,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,상위,수입",lexical,244,Y,,,,,,145,DT_145009_018,완제의약품·원료의약품 수출액 상위 10개국 현황,2016008,의약품생산및수출수입실적 > 수출입 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,9,244,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,상위,수입",lexical,244,Y,,,,,,145,DT_145009_034,원료의약품 수출액 상위 10개 품목 현황(수출실적 보고의무자)-연도별,2016008,의약품생산및수출수입실적 > 수출입 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP454B0C203E,A0006-SP454B0C203E-m4,상위 수출국,무역,-,10,대,대,count,count,unspecified,수준값,현재값,KOSIS_VALUE,202409,M,전년,,10,244,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,상위,수입",lexical,244,Y,,,,,,145,DT_145009_013,원료의약품 수출액 상위 10개 품목 현황-연도별,2016008,의약품생산및수출수입실적 > 수출입 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"이에 따라 2024년 1~9월 기준(WTO)으로 전 세계 수출순위도 2023년 8위에서 두 단계 상승한 6위를 달성했으며, 상위 10대 수출국 중 가장 높은 수출증가율(+9.6%)을 기록했다."
A0006-SP9282109973,A0006-SP9282109973-m2,반도체 수출액,무역,반도체,141900000000,달러,달러,currency,amount,vehicle,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,1,1090,476,,READY,READY,통계표·ITEM·OBJ·단위 의미 확정,"수입,수출,ICT,codebook:semiconductor_export_y",lexical+codebook,1090,Y,,,,semiconductor_export_y,semiconductor_export_y,127,DT_127005_005,수출 및 수입액,1996008,ICT실태조사,ICT산업별:반도체[A020101]/item=N/score=36 | 항목:수출액[T001]/item=Y/score=26 | ICT산업별:IT서비스[A0403]/item=N/score=18 | ICT산업별:IT시스템 관리 및 지원서비스[A040302]/item=N/score=18 | ICT산업별:IT컨설팅 및 시스템 개발[A040301]/item=N/score=18 | ICT산업별:PCB[A020106]/item=N/score=18 | ICT산업별:가정용전기기기[A020501]/item=N/score=18 | ICT산업별:게임소프트웨어[A0402]/item=N/score=18,T001,수출액,백만US$,1000,A,ICT산업별,A020101,반도체,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,코드북 후보 선택,direct,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다."
A0006-SP9282109973,A0006-SP9282109973-m2,반도체 수출액,무역,반도체,141900000000,달러,달러,currency,amount,vehicle,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,2,476,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,품목별,수입,수출,무역",lexical,476,Y,,,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:승용자동차 및 기타의 차량[13102112831A.781]/item=N/score=78 | 품목별:탈모제 향수 화장품이나 달리 명시되지  않은 화장용품[13102112831A.55359]/item=N/score=72 | 품목별:향수 및 화장품화장용품(비누제외)[13102112831A.553]/item=N/score=72 | 품목별:기타 승용자동차용의 공기타이어[13102112831A.62519]/item=N/score=66 | 품목별:기타(승용자동차용의 공기타이어 )[13102112831A.62510]/item=N/score=66 | 품목별:대중수송형 승용자동차[13102112831A.7831]/item=N/score=66 | 품목별:승용자동차용의 공기타이어 [13102112831A.6251]/item=N/score=66 | 품목별:감광성 반도체 디바이스 및 발광다이오드 [13102112831A.77637]/item=N/score=60,13103112831T1,수출액,천달러,140,13101112831A,품목별,13102112831A.77649,기타 전자집적회로와 초소형 조립회로 ,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,direct,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다."
A0006-SP9282109973,A0006-SP9282109973-m2,반도체 수출액,무역,반도체,141900000000,달러,달러,currency,amount,vehicle,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,3,160,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수입,수출,무역",lexical,160,Y,,,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:자동차 [A86]/item=N/score=36 | 품목별:화장품[A33]/item=N/score=36 | 품목별:철도차량 [A85]/item=N/score=30 | 품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18,T002,교역액,백만달러,30,A001,품목별,A93,가구 ,17,C001,현황별,C01,수입,2,B001,기업유형별,B02,진입기업,2,,,,,,,,,,,,,,,,,,,,,,,,,,itm/obj 후보 선택,direct,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다."
A0006-SP9282109973,A0006-SP9282109973-m2,반도체 수출액,무역,반도체,141900000000,달러,달러,currency,amount,vehicle,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,4,148,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수입,수출",lexical,148,Y,,,,,,301,DT_401Y017,수입물가지수(품목별),1976001,수출입물가조사(2020=100) > 수입물가,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다."
A0006-SP9282109973,A0006-SP9282109973-m2,반도체 수출액,무역,반도체,141900000000,달러,달러,currency,amount,vehicle,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,5,144,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수입,무역",lexical,144,Y,,,,,,134,DT_13405_004,품목별 FTA 수입활용률,2014013,FTA특혜무역활용통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다."
A0006-SP9282109973,A0006-SP9282109973-m2,반도체 수출액,무역,반도체,141900000000,달러,달러,currency,amount,vehicle,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,6,144,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,무역",lexical,144,Y,,,,,,134,DT_13405_003,품목별 FTA 수출활용률,2014013,FTA특혜무역활용통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다."
A0006-SP9282109973,A0006-SP9282109973-m2,반도체 수출액,무역,반도체,141900000000,달러,달러,currency,amount,vehicle,수준값,현재값,KOSIS_VALUE,2024,Y,전년,,7,144,,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,무역",lexical,144,Y,,,,,,134,DT_134006_N012,품목별 고성장·가젤기업 수출현황,2017044,기업무역활동통계,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"◇반도체, 자동차가 이끌고 바이오, 농수산, 화장품 등도 고르게 증가 품목별로는 최대 수출품목인 반도체가 43.9% 증가한 1419억 달러를 기록, 2023년 11월 이후 14개월 연속 증가 흐름을 이어가면서 기존 최대 실적인 2022년 1292억 달러를 2년 만에 경신했다."
