"claim_id","claim_measurement_id","article_id","title","date","url","claim_text","prev_sentence","next_sentence","claim_domain_scope","is_recurring_series","metric_domain","indicator","keywords","region","age_group","gender","industry_or_item","population_etc","origin_country","destination_country","period","period_end","prd_se","time_resolution_status","measurement_text","measurement_usage","measurement_source","measurement_indicator","measurement_item","measurement_period","measurement_prd_se","measurement_binding_source","measurement_role","value","value_min","value_max","value_approximate","unit","value_type","direction","change_base","evidence_text","extraction_confidence","needs_review","review_reason","measurement_repaired","measurement_fallback_count","measurement_binding_fallback_count","extraction_model","prompt_version","extracted_at"
"A1082-C010","A1082-C010-m3","A1082","현대차도 본격 참전… 완성車 업체, 반도체 자체개발 속도","2025-03-25","https://www.chosun.com/economy/auto/2025/03/25/VICJOXMYSFHPLP6XMF2BIR677E","한국전자통신연구원에 따르면, 차량용 반도체는 최신 내연차에는 200개, 전기차는 1000개, 자율 주행차는 2000개 이상 탑재된다.","◇미래 차 핵심 ‘반도체’ 확보에 사활 반도체가 곧 자동차의 성능과 직결되는 상황에서 자동차 업체마다 차량용 반도체 확보에 뛰어들고 있다.","반도체 각각의 성능 역시 중요해지고 있다.","국내공식통계","N","생산·산업","차량용 반도체 탑재 개수","차량용 반도체, 내연차, 전기차, 자율 주행차","-","-","-","-","-","-","-","202503","-","M","확정","자율 주행차는 2000개 이상","CONDITION","hcx","차량용 반도체 탑재 개수","자율 주행차","202503","M","claim_fallback","참고값","2000","-","-","N","개","수준값","-","전년동기","한국전자통신연구원에 따르면, 차량용 반도체는 최신 내연차에는 200개, 전기차는 1000개, 자율 주행차는 2000개 이상 탑재된다.","high","Y","measurement_binding_fallback:1;measurement_period_ungrounded:3","N","0","1","HCX-007","v1.5-measurement-binding","2026-07-27"
"A1652-C010","A1652-C010-m1","A1652","BMW CEO “미국 車 관세 일시적, 7월부터 낮아질 것”","2025-05-08","https://www.chosun.com/economy/auto/2025/05/08/O4MGHOPM5JDTPHSVM4NEWUHT3A","BMW의 올 1분기 세전 이익은 31억 유로(약 4조 9000억원)로, 전년 동기 대비 25% 안팎 급감했다.","최근 미국 ‘빅3′를 포함한 글로벌 완성차 업체들이 미국의 관세 영향으로 올해 실적 전망을 포기하거나 낮추는 상황인 만큼, 미국의 관세 정책이 지속되기 어려울 것이란 뜻이다.","매출은 9% 감소해 338억 유로(약 53조 5000억원)였다.","개별기업","Y","소매·소비","이익","BMW, 1분기, 세전 이익, 매출","-","-","-","자동차","-","-","-","2025Q1","-","Q","확정","31억 유로(약 4조 9000억원)","KOSIS_VALUE","hcx","세전 이익","자동차","2025Q1","Q","hcx","현재값","900000000000","-","-","N","원","수준값","-","전년동기","BMW의 올 1분기 세전 이익은 31억 유로(약 4조 9000억원)로, 전년 동기 대비 25% 안팎 급감했다.","high","N","-","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1652-C010","A1652-C010-m2","A1652","BMW CEO “미국 車 관세 일시적, 7월부터 낮아질 것”","2025-05-08","https://www.chosun.com/economy/auto/2025/05/08/O4MGHOPM5JDTPHSVM4NEWUHT3A","BMW의 올 1분기 세전 이익은 31억 유로(약 4조 9000억원)로, 전년 동기 대비 25% 안팎 급감했다.","최근 미국 ‘빅3′를 포함한 글로벌 완성차 업체들이 미국의 관세 영향으로 올해 실적 전망을 포기하거나 낮추는 상황인 만큼, 미국의 관세 정책이 지속되기 어려울 것이란 뜻이다.","매출은 9% 감소해 338억 유로(약 53조 5000억원)였다.","개별기업","Y","소매·소비","이익","BMW, 1분기, 세전 이익, 매출","-","-","-","자동차","-","-","-","2025Q1","-","Q","확정","25%","KOSIS_VALUE","hcx","이익 감소율","자동차","2025Q1","Q","hcx","현재값","25","-","-","N","%","비중","감소","전년동기","BMW의 올 1분기 세전 이익은 31억 유로(약 4조 9000억원)로, 전년 동기 대비 25% 안팎 급감했다.","high","N","-","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A2429-C003","A2429-C003-m1","A2429","서울 주담대 신청액 절반으로 뚝… 6·27 대출 규제 영향","2025-07-06","https://www.chosun.com/economy/money/2025/07/06/GVFXSODCQIP3NCEKXTQGFJYULA","09:30 0 주택담보대출 최대한도를 6억원으로 제한하는 6·27 가계대출 영향으로 은행권 주택담보대출 신청액이 절반가량 급감했다.","09:29 업데이트 2025.07.06.","6일 금융권에 따르면 6·27 대책 발표 후 첫 주인 지난달 30일부터 이달 3일까지 서울 지역 하루 평균 주담대 신청액은 3500억원대로 집계됐다.","국내공식통계","N","금융·금리","주택담보대출 신청액","서울, 주택담보대출, 신청액, 6·27 대출 규제","서울","-","-","-","-","-","-","202507","-","M","확정","6억원","POLICY_VALUE","hcx","주택담보대출 최대한도","-","202506","M","hcx","목표값","600000000","-","-","N","원","수준값","-","특정시점","[검증 대상 문장] 09:30 0 주택담보대출 최대한도를 6억원으로 제한하는 6·27 가계대출 영향으로 은행권 주택담보대출 신청액이 절반가량 급감했다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1362-C004","A1362-C004-m1","A1362","‘5G 요금 1만원대’에 알뜰폰 가입자 증가세","2025-04-15","https://www.chosun.com/economy/industry-company/2025/04/15/QNVCNGG7GREPDKAM4DKA5PS4EU","국내 알뜰폰은 지난해 통신 3사의 중저가 요금제와 온라인 전용 요금제 대폭 확대로 가성비 경쟁력이 이전보다 약화되면서 월 가입자 증가 수가 5만명 안팎(전월 대비) 수준을 유지하다 작년 12월 역성장(마이너스)까지 기록했는데, 최근 증가세가 다시 늘어난 것이다.","전월보다 약 10만명 증가했다.","업계에선 ‘월 1만원대 데이터 20GB’ 요금제의 영향 때문이란 분석이 나온다.","국내공식통계","N","소매·소비","알뜰폰 가입자 수","알뜰폰, 가입자, 증가세, 통신 3사, 중저가 요금제, 온라인 전용 요금제, 가성비 경쟁력, 월 가입자 증가 수, 역성장","-","-","-","-","-","-","-","202504","-","M","확정","5만명","KOSIS_VALUE","hcx","알뜰폰 가입자 수","-","-","-","hcx","현재값","50000","-","-","N","명","수준값","증가","전월","국내 알뜰폰은 지난해 통신 3사의 중저가 요금제와 온라인 전용 요금제 대폭 확대로 가성비 경쟁력이 이전보다 약화되면서 월 가입자 증가 수가 5만명 안팎(전월 대비) 수준을 유지하다 작년 12월 역성장(마이너스)까지 기록했는데, 최근 증가세가 다시 늘어난 것이다.","mid","Y","measurement_binding_fallback:1;measurement_period_ungrounded:1","Y","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1362-C004","A1362-C004-m2","A1362","‘5G 요금 1만원대’에 알뜰폰 가입자 증가세","2025-04-15","https://www.chosun.com/economy/industry-company/2025/04/15/QNVCNGG7GREPDKAM4DKA5PS4EU","국내 알뜰폰은 지난해 통신 3사의 중저가 요금제와 온라인 전용 요금제 대폭 확대로 가성비 경쟁력이 이전보다 약화되면서 월 가입자 증가 수가 5만명 안팎(전월 대비) 수준을 유지하다 작년 12월 역성장(마이너스)까지 기록했는데, 최근 증가세가 다시 늘어난 것이다.","전월보다 약 10만명 증가했다.","업계에선 ‘월 1만원대 데이터 20GB’ 요금제의 영향 때문이란 분석이 나온다.","국내공식통계","N","소매·소비","알뜰폰 가입자 수","알뜰폰, 가입자, 증가세, 통신 3사, 중저가 요금제, 온라인 전용 요금제, 가성비 경쟁력, 월 가입자 증가 수, 역성장","-","-","-","-","-","-","-","202504","-","M","확정","3사","CONTEXT","hcx","통신사 수","-","202504","M","claim_fallback","참고값","3","-","-","N","사","수준값","증가","-","국내 알뜰폰은 지난해 통신 3사의 중저가 요금제와 온라인 전용 요금제 대폭 확대로 가성비 경쟁력이 이전보다 약화되면서 월 가입자 증가 수가 5만명 안팎(전월 대비) 수준을 유지하다 작년 12월 역성장(마이너스)까지 기록했는데, 최근 증가세가 다시 늘어난 것이다.","mid","Y","measurement_binding_fallback:1;measurement_period_ungrounded:1","Y","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1891-C007","A1891-C007-m1","A1891","팬데믹 때도 안 줄었는데… 내수 침체에 커피 음료점 첫 감소","2025-05-26","https://www.chosun.com/economy/economy_general/2025/05/26/MNOSMU43GBFBJMFG6IPB4SHSJ4","2021년 7만개를 돌파한 커피 전문점은 지난해 1분기 9만6080개까지 늘어났다.","2018년 1분기 4만5200여 개이던 커피음료점은 2019년 5만3100여 개로 늘었고, 코로나 팬데믹 시기를 지나면서도 저가 커피의 인기에 힘입어 숫자는 계속 늘었다.","그러나 지난해 하반기 비상계엄과 탄핵 사태로 깊어진 내수 부진과 원두 가격, 인건비 등의 상승 부담으로 폐업이 늘면서 감소세로 돌아선 것이다.","국내공식통계","N","소매·소비","커피 전문점 수","팬데믹, 내수 침체, 커피 음료점, 증가, 감소","-","-","-","-","-","-","-","2021","-","Y","확정","7만개","CONTEXT","hcx","커피 전문점 수","-","2021","Y","hcx","참고값","70000","-","-","N","개","수준값","-","특정시점","2021년 7만개를 돌파한 커피 전문점은 지난해 1분기 9만6080개까지 늘어났다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1891-C007","A1891-C007-m2","A1891","팬데믹 때도 안 줄었는데… 내수 침체에 커피 음료점 첫 감소","2025-05-26","https://www.chosun.com/economy/economy_general/2025/05/26/MNOSMU43GBFBJMFG6IPB4SHSJ4","2021년 7만개를 돌파한 커피 전문점은 지난해 1분기 9만6080개까지 늘어났다.","2018년 1분기 4만5200여 개이던 커피음료점은 2019년 5만3100여 개로 늘었고, 코로나 팬데믹 시기를 지나면서도 저가 커피의 인기에 힘입어 숫자는 계속 늘었다.","그러나 지난해 하반기 비상계엄과 탄핵 사태로 깊어진 내수 부진과 원두 가격, 인건비 등의 상승 부담으로 폐업이 늘면서 감소세로 돌아선 것이다.","국내공식통계","N","소매·소비","커피 전문점 수","팬데믹, 내수 침체, 커피 음료점, 증가, 감소","-","-","-","-","-","-","-","2021","-","Y","확정","9만6080개","KOSIS_VALUE","hcx","커피 전문점 수","-","2024Q1","Q","hcx","현재값","96080","-","-","N","개","수준값","감소","전분기","2021년 7만개를 돌파한 커피 전문점은 지난해 1분기 9만6080개까지 늘어났다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1679-C007","A1679-C007-m1","A1679","트럼프 “기본 관세 10% 항상 유지하지만 예외 있을 수 있다”","2025-05-10","https://www.chosun.com/economy/economy_general/2025/05/10/DXND5YC4CRDSHISNSEQQLSLHJU","한국의 경우 기본 관세 10%에 국가별 차등 관세 15%를 더해 25%의 상호관세 대상이 됐다.","다만 시장에서 급격히 부정적인 반응이 나오자 중국을 제외한 나라들에 대해 시행 일자를 7월 8일로 유예했다.","첫 상호 관세 조정 발표 이후 트럼프 정부는 10%의 기본 관세 유지 기조를 고수해왔다.","해외통계·정책","Y","무역","상호관세","미국, 관세, 한국, 중국","-","-","-","-","-","-","-","202505","-","M","확정","10%","KOSIS_VALUE","hcx","기본 관세","한국","-","-","hcx","현재값","10","-","-","N","%","비중","-","전년","한국의 경우 기본 관세 10%에 국가별 차등 관세 15%를 더해 25%의 상호관세 대상이 됐다.","high","Y","measurement_period_ungrounded:3","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1679-C007","A1679-C007-m2","A1679","트럼프 “기본 관세 10% 항상 유지하지만 예외 있을 수 있다”","2025-05-10","https://www.chosun.com/economy/economy_general/2025/05/10/DXND5YC4CRDSHISNSEQQLSLHJU","한국의 경우 기본 관세 10%에 국가별 차등 관세 15%를 더해 25%의 상호관세 대상이 됐다.","다만 시장에서 급격히 부정적인 반응이 나오자 중국을 제외한 나라들에 대해 시행 일자를 7월 8일로 유예했다.","첫 상호 관세 조정 발표 이후 트럼프 정부는 10%의 기본 관세 유지 기조를 고수해왔다.","해외통계·정책","Y","무역","상호관세","미국, 관세, 한국, 중국","-","-","-","-","-","-","-","202505","-","M","확정","15%","KOSIS_VALUE","hcx","국가별 차등 관세","한국","-","-","hcx","현재값","15","-","-","N","%","비중","-","전년","한국의 경우 기본 관세 10%에 국가별 차등 관세 15%를 더해 25%의 상호관세 대상이 됐다.","high","Y","measurement_period_ungrounded:3","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1679-C007","A1679-C007-m3","A1679","트럼프 “기본 관세 10% 항상 유지하지만 예외 있을 수 있다”","2025-05-10","https://www.chosun.com/economy/economy_general/2025/05/10/DXND5YC4CRDSHISNSEQQLSLHJU","한국의 경우 기본 관세 10%에 국가별 차등 관세 15%를 더해 25%의 상호관세 대상이 됐다.","다만 시장에서 급격히 부정적인 반응이 나오자 중국을 제외한 나라들에 대해 시행 일자를 7월 8일로 유예했다.","첫 상호 관세 조정 발표 이후 트럼프 정부는 10%의 기본 관세 유지 기조를 고수해왔다.","해외통계·정책","Y","무역","상호관세","미국, 관세, 한국, 중국","-","-","-","-","-","-","-","202505","-","M","확정","25%","KOSIS_VALUE","hcx","상호관세","한국","-","-","hcx","현재값","25","-","-","N","%","비중","-","전년","한국의 경우 기본 관세 10%에 국가별 차등 관세 15%를 더해 25%의 상호관세 대상이 됐다.","high","Y","measurement_period_ungrounded:3","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0098-C016","A0098-C016-m1","A0098","‘트럼프發 널뛰기’ 시작됐다… 6일밤 출렁댄 강달러","2025-01-08","https://www.chosun.com/economy/economy_general/2025/01/08/CE4Q7O7NMBGEZMFOWSBJAD7SV4","게다가 중국만 보복 관세를 물리면 미국의 국내총생산(GDP)이 0.8%, 모든 나라가 보복 관세를 물리면 1.3% 줄어드는 것으로 추정될 정도로 미국도 유탄을 맞을 수밖에 없다고 블룸버그는 분석하고 있다.","트럼프의 조언자들조차 ‘보편 관세’ 계획이 각국의 보복을 부를 수 있다고 보고 있으며, 트럼프 2기 행정부가 관세 인상으로 인한 인플레이션 가능성을 신경 쓸 수밖에 없다는 것도 관세 정책 축소의 한 요인으로 지목됐다.","하지만 WP 보도 직후 트럼프는 자신의 소셜미디어 트루스소셜에서 “워싱턴포스트는 존재하지도 않는, 소위 익명의 출처를 인용해 나의 관세 정책이 축소할 것이라고 잘못 언급했다.","해외통계·정책","N","재정·조세","GDP 감소 추정치","미국 GDP, 보복 관세, 보편 관세, 인플레이션","-","-","-","-","-","-","-","2025","-","Y","확정","0.8%","KOSIS_VALUE","hcx","GDP 감소 추정","중국만 보복 관세","-","-","hcx","현재값","0.8","-","-","N","%","비중","-","특정시점","게다가 중국만 보복 관세를 물리면 미국의 국내총생산(GDP)이 0.8%, 모든 나라가 보복 관세를 물리면 1.3% 줄어드는 것으로 추정될 정도로 미국도 유탄을 맞을 수밖에 없다고 블룸버그는 분석하고 있다.","mid","Y","measurement_period_ungrounded:2","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0098-C016","A0098-C016-m2","A0098","‘트럼프發 널뛰기’ 시작됐다… 6일밤 출렁댄 강달러","2025-01-08","https://www.chosun.com/economy/economy_general/2025/01/08/CE4Q7O7NMBGEZMFOWSBJAD7SV4","게다가 중국만 보복 관세를 물리면 미국의 국내총생산(GDP)이 0.8%, 모든 나라가 보복 관세를 물리면 1.3% 줄어드는 것으로 추정될 정도로 미국도 유탄을 맞을 수밖에 없다고 블룸버그는 분석하고 있다.","트럼프의 조언자들조차 ‘보편 관세’ 계획이 각국의 보복을 부를 수 있다고 보고 있으며, 트럼프 2기 행정부가 관세 인상으로 인한 인플레이션 가능성을 신경 쓸 수밖에 없다는 것도 관세 정책 축소의 한 요인으로 지목됐다.","하지만 WP 보도 직후 트럼프는 자신의 소셜미디어 트루스소셜에서 “워싱턴포스트는 존재하지도 않는, 소위 익명의 출처를 인용해 나의 관세 정책이 축소할 것이라고 잘못 언급했다.","해외통계·정책","N","재정·조세","GDP 감소 추정치","미국 GDP, 보복 관세, 보편 관세, 인플레이션","-","-","-","-","-","-","-","2025","-","Y","확정","1.3%","KOSIS_VALUE","hcx","GDP 감소 추정","모든 나라의 보복 관세","-","-","hcx","현재값","1.3","-","-","N","%","비중","-","특정시점","게다가 중국만 보복 관세를 물리면 미국의 국내총생산(GDP)이 0.8%, 모든 나라가 보복 관세를 물리면 1.3% 줄어드는 것으로 추정될 정도로 미국도 유탄을 맞을 수밖에 없다고 블룸버그는 분석하고 있다.","mid","Y","measurement_period_ungrounded:2","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A2246-C011","A2246-C011-m1","A2246","3년 6개월 만에 코스피 3000선 회복했는데… 美 이란 폭격에 ‘긴장’","2025-06-22","https://www.chosun.com/economy/money/2025/06/22/II52ARD4ZGEPPPJBRETYX77AYY","앞서 지난 20일 코스피는 3021.84포인트에 장을 마감하며 2021년 12월 28일 이후 3년 6개월여 만에 3000대를 회복했다.","특히 외국인 보유 비중이 높은 반도체 등 수출주 중심으로 영향을 받으며 국내 증시의 상승 동력이 꺾일 수 있다는 지적이다.","이날 기준 시가총액이 1조원 이상인 상장사는 225개사로, 지난해 말(200개)보다 25곳(12.5%) 증가했다.","국내공식통계","N","금융·금리","코스피지수","코스피, 포인트, 회복, 반도체, 수출주, 상승 동력, 시가총액, 상장사","-","-","-","-","-","-","-","2025-06-20","-","M","확정","3년","CONTEXT","hcx","기간","-","2021","Y","hcx","참고값","3","-","-","N","년","수준값","-","-","앞서 지난 20일 코스피는 3021.84포인트에 장을 마감하며 2021년 12월 28일 이후 3년 6개월여 만에 3000대를 회복했다.","high","Y","measurement_period_ungrounded:1","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A2246-C011","A2246-C011-m2","A2246","3년 6개월 만에 코스피 3000선 회복했는데… 美 이란 폭격에 ‘긴장’","2025-06-22","https://www.chosun.com/economy/money/2025/06/22/II52ARD4ZGEPPPJBRETYX77AYY","앞서 지난 20일 코스피는 3021.84포인트에 장을 마감하며 2021년 12월 28일 이후 3년 6개월여 만에 3000대를 회복했다.","특히 외국인 보유 비중이 높은 반도체 등 수출주 중심으로 영향을 받으며 국내 증시의 상승 동력이 꺾일 수 있다는 지적이다.","이날 기준 시가총액이 1조원 이상인 상장사는 225개사로, 지난해 말(200개)보다 25곳(12.5%) 증가했다.","국내공식통계","N","금융·금리","코스피지수","코스피, 포인트, 회복, 반도체, 수출주, 상승 동력, 시가총액, 상장사","-","-","-","-","-","-","-","2025-06-20","-","M","확정","6개월","CONTEXT","hcx","기간","-","2021","Y","hcx","참고값","6","-","-","N","개월","수준값","-","-","앞서 지난 20일 코스피는 3021.84포인트에 장을 마감하며 2021년 12월 28일 이후 3년 6개월여 만에 3000대를 회복했다.","high","Y","measurement_period_ungrounded:1","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A2246-C011","A2246-C011-m3","A2246","3년 6개월 만에 코스피 3000선 회복했는데… 美 이란 폭격에 ‘긴장’","2025-06-22","https://www.chosun.com/economy/money/2025/06/22/II52ARD4ZGEPPPJBRETYX77AYY","앞서 지난 20일 코스피는 3021.84포인트에 장을 마감하며 2021년 12월 28일 이후 3년 6개월여 만에 3000대를 회복했다.","특히 외국인 보유 비중이 높은 반도체 등 수출주 중심으로 영향을 받으며 국내 증시의 상승 동력이 꺾일 수 있다는 지적이다.","이날 기준 시가총액이 1조원 이상인 상장사는 225개사로, 지난해 말(200개)보다 25곳(12.5%) 증가했다.","국내공식통계","N","금융·금리","코스피지수","코스피, 포인트, 회복, 반도체, 수출주, 상승 동력, 시가총액, 상장사","-","-","-","-","-","-","-","2025-06-20","-","M","확정","3000대","KOSIS_VALUE","hcx","코스피지수","-","-","-","hcx","현재값","3000","-","-","N","대","수준값","-","특정시점","앞서 지난 20일 코스피는 3021.84포인트에 장을 마감하며 2021년 12월 28일 이후 3년 6개월여 만에 3000대를 회복했다.","high","Y","measurement_period_ungrounded:1","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1228-C010","A1228-C010-m1","A1228","美 스텔란티스 차 공장 멈췄다, 직원 900명 해고","2025-04-05","https://www.chosun.com/economy/industry-company/2025/04/05/ZSA5LOLAK5HDTFD3NM7DZF46UE","앞서 지난달 미 투자은행 골드만삭스는 트럼프 대통령이 수입차에 25% 관세를 부과하면 수입차 가격이 최대 1만5000달러(약 2200만원)까지 오를 수 있다고 전망했다.","관세 때문에 미국 내 자동차 가격이 폭등할 수 있다는 것이다.","JP모건도 “관세 비용을 상쇄하기 위해 자동차 회사들이 가격 인상을 단행할 것”이라며 미국 내 경차 가격이 최대 11.4% 상승할 것이라고 전망했다.","국내공식통계","N","무역","수입차 가격","미국, 수입차, 관세, 가격 인상","-","-","-","자동차","-","-","미국","202504","-","M","확정","25%","POLICY_VALUE","hcx","관세율","자동차","202504","M","claim_fallback","현재값","25","-","-","N","%","수준값","-","특정시점","앞서 지난달 미 투자은행 골드만삭스는 트럼프 대통령이 수입차에 25% 관세를 부과하면 수입차 가격이 최대 1만5000달러(약 2200만원)까지 오를 수 있다고 전망했다.","high","Y","measurement_binding_fallback:1;measurement_period_ungrounded:3","N","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1228-C010","A1228-C010-m2","A1228","美 스텔란티스 차 공장 멈췄다, 직원 900명 해고","2025-04-05","https://www.chosun.com/economy/industry-company/2025/04/05/ZSA5LOLAK5HDTFD3NM7DZF46UE","앞서 지난달 미 투자은행 골드만삭스는 트럼프 대통령이 수입차에 25% 관세를 부과하면 수입차 가격이 최대 1만5000달러(약 2200만원)까지 오를 수 있다고 전망했다.","관세 때문에 미국 내 자동차 가격이 폭등할 수 있다는 것이다.","JP모건도 “관세 비용을 상쇄하기 위해 자동차 회사들이 가격 인상을 단행할 것”이라며 미국 내 경차 가격이 최대 11.4% 상승할 것이라고 전망했다.","국내공식통계","N","무역","수입차 가격","미국, 수입차, 관세, 가격 인상","-","-","-","자동차","-","-","미국","202504","-","M","확정","1만5000달러","KOSIS_VALUE","hcx","수입차 가격","자동차","-","-","hcx","목표값","15000","-","-","N","달러","수준값","-","특정시점","앞서 지난달 미 투자은행 골드만삭스는 트럼프 대통령이 수입차에 25% 관세를 부과하면 수입차 가격이 최대 1만5000달러(약 2200만원)까지 오를 수 있다고 전망했다.","high","Y","measurement_binding_fallback:1;measurement_period_ungrounded:3","N","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1228-C010","A1228-C010-m3","A1228","美 스텔란티스 차 공장 멈췄다, 직원 900명 해고","2025-04-05","https://www.chosun.com/economy/industry-company/2025/04/05/ZSA5LOLAK5HDTFD3NM7DZF46UE","앞서 지난달 미 투자은행 골드만삭스는 트럼프 대통령이 수입차에 25% 관세를 부과하면 수입차 가격이 최대 1만5000달러(약 2200만원)까지 오를 수 있다고 전망했다.","관세 때문에 미국 내 자동차 가격이 폭등할 수 있다는 것이다.","JP모건도 “관세 비용을 상쇄하기 위해 자동차 회사들이 가격 인상을 단행할 것”이라며 미국 내 경차 가격이 최대 11.4% 상승할 것이라고 전망했다.","국내공식통계","N","무역","수입차 가격","미국, 수입차, 관세, 가격 인상","-","-","-","자동차","-","-","미국","202504","-","M","확정","2200만원","KOSIS_VALUE","hcx","수입차 가격","자동차","-","-","hcx","목표값","22000000","-","-","Y","원","수준값","-","특정시점","앞서 지난달 미 투자은행 골드만삭스는 트럼프 대통령이 수입차에 25% 관세를 부과하면 수입차 가격이 최대 1만5000달러(약 2200만원)까지 오를 수 있다고 전망했다.","high","Y","measurement_binding_fallback:1;measurement_period_ungrounded:3","N","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1072-C021","-","A1072","집 대출 이자·교육비에 등골 휜다...중산층, 여윳돈 70만원 붕괴","2025-03-24","https://www.chosun.com/economy/economy_general/2025/03/24/IIPI6BS4HFCLHJXQFYVTDSGCIM","경제·사회 계층의 허리를 이루는 중산층 가계의 여윳돈이 급격하게 줄어들면 소비 심리 위축으로 이어지고, 균형적인 경제성장 또한 어려워질 수 있어서다.","중산층 가구의 살림살이가 빠듯해지면서 내수뿐만 아니라 경제 기반이 흔들릴 수 있다는 우려도 나온다.","전문가는 “중산층은 자가 소유 비율이 50%를 넘고, 교육비 지출도 고소득층과 유사한 수준을 유지하기를 원하는 계층”이라며 “이들 계층의 여윳돈 감소는 내수에 새로운 악재가 될 수 있다”고 했다.","국내공식통계","N","소득·임금","중산층 가계의 여윳돈","중산층, 여윳돈, 내수, 경제 성장","-","-","-","-","중산층 가구","-","-","2025","-","-","모호","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","""경제·사회 계층의 허리를 이루는 중산층 가계의 여윳돈이 급격하게 줄어들면 소비 심리 위축으로 이어지고, 균형적인 경제성장 또한 어려워질 수 있어서다.""","mid","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0580-C006","A0580-C006-m1","A0580","오징어채 23%·맛김 22%… 가공식품 물가 상승률 1년 만에 최고","2025-02-14","https://www.chosun.com/economy/economy_general/2025/02/14/HP4YWNUF3VGJZDLS62WBVBUM74","참기름(8.9%), 간장(8.8%), 식용유(7.8%) 등 요리용 조미료·유지류도 7∼8%대 상승률을 보였다.","오징어채의 오름폭이 22.9%로 가장 높았고, 이어 맛김(22.1%), 김치(17.5%), 시리얼(14.7%), 유산균(13.0%), 초콜릿(11.2%) 등의 순이었다.","비스킷(7.0%), 케이크(3.3%), 빵(3.2%) 등 밀가루를 원료로 하는 가공식품 값도 일제히 올랐다.","국내공식통계","Y","물가","가공식품 물가 상승률","오징어채, 맛김, 가공식품, 물가 상승률","-","-","-","-","-","-","-","2025-01","-","M","확정","8.9%","KOSIS_VALUE","hcx","조미료·유지류 물가 상승률","참기름","-","-","hcx","증감률","8.9","-","-","N","%","증감률","증가","전년동월","참기름(8.9%), 간장(8.8%), 식용유(7.8%) 등 요리용 조미료·유지류도 7∼8%대 상승률을 보였다.","high","Y","measurement_period_ungrounded:5","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0580-C006","A0580-C006-m2","A0580","오징어채 23%·맛김 22%… 가공식품 물가 상승률 1년 만에 최고","2025-02-14","https://www.chosun.com/economy/economy_general/2025/02/14/HP4YWNUF3VGJZDLS62WBVBUM74","참기름(8.9%), 간장(8.8%), 식용유(7.8%) 등 요리용 조미료·유지류도 7∼8%대 상승률을 보였다.","오징어채의 오름폭이 22.9%로 가장 높았고, 이어 맛김(22.1%), 김치(17.5%), 시리얼(14.7%), 유산균(13.0%), 초콜릿(11.2%) 등의 순이었다.","비스킷(7.0%), 케이크(3.3%), 빵(3.2%) 등 밀가루를 원료로 하는 가공식품 값도 일제히 올랐다.","국내공식통계","Y","물가","가공식품 물가 상승률","오징어채, 맛김, 가공식품, 물가 상승률","-","-","-","-","-","-","-","2025-01","-","M","확정","8.8%","KOSIS_VALUE","hcx","조미료·유지류 물가 상승률","간장","-","-","hcx","증감률","8.8","-","-","N","%","증감률","증가","전년동월","참기름(8.9%), 간장(8.8%), 식용유(7.8%) 등 요리용 조미료·유지류도 7∼8%대 상승률을 보였다.","high","Y","measurement_period_ungrounded:5","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
