claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason
A0096-C003,A0096-C003-m2,A0096,"작년 3분기 가계 여유자금, 전분기 대비 3.5조원 줄어",2025-01-08,https://www.chosun.com/economy/economy_general/2025/01/08/7BSTYTMU2FBLNCLOUTBUKTCYQY,이는 직전 분기의 41조2000억원보다 3조5000억원가량 줄어든 것이다.,"7일 한국은행이 발표한 자금 순환 통계에 따르면, 작년 3분기 가계 및 비영리단체의 순자금 운용 규모는 37조7000억원으로 집계됐다.","순자금 운용액은 여윳돈을 뜻하는 것으로 예금, 보험, 연금, 펀드, 주식 등으로 굴린 돈을 나타내는 자금 운용액에서 빌린 돈인 자금 조달액을 뺀 값이다.",국내공식통계,Y,재정·조세,순자금 운용액 감소폭,"가계 여유자금, 전분기 대비, 3.5조원",-,-,-,,-,-,-,2024Q3,-,Q,확정,3조5000억원가량,KOSIS_VALUE,hcx,순자금 운용액 감소폭,-,2024Q3,Q,hcx,증감값,3500000000000,-,-,Y,원,증감량,감소,전분기,이는 직전 분기의 41조2000억원보다 3조5000억원가량 줄어든 것이다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,순자금 운용액,,2024Q3,Q,원,원,currency,absolute_change,unspecified,,Y,,
A1123-C005,A1123-C005-m1,A1123,"女 대졸 이상 비율, 80년대생부터 男 앞서",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/FV56ZTW6QJB45D7N322ZPHFHYU,1975~1976년생도 남성의 고학력 비율(62.9%)이 여성(60.2%)보다 높다.,"보고서에 따르면, 1970~1974년생 남성의 고학력자 비율은 53.5%로 여성(45.8%)보다 7.7%포인트 높았다.",반면 1980~1984년생부터는 여성의 고학력자 비율이 72.1%로 남성(69.4%)을 2.7%포인트 앞섰다.,국내공식통계,N,인구,남성 고학력자 비율,"여성, 남성, 대졸 이상, 비율, 1975~1976년생, 1980~1984년생",-,1975~1976년생; 1980~1984년생,전체,1975~1976년생,-,-,-,1976,-,Y,확정,62.9%,KOSIS_VALUE,hcx,남성 고학력자 비율,1975~1976년생,1976,Y,hcx,현재값,62.9,-,-,N,%,비중,유지,전년,1975~1976년생도 남성의 고학력 비율(62.9%)이 여성(60.2%)보다 높다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,고학력자 비율,,2025,Y,%,%,rate,rate_level,item,,Y,,
A2696-C058,A2696-C058-m1,A2696,5년마다 돌아오는 인구조사... 호구조사 같지만 정책에 쓰인다,2025-11-08,https://www.chosun.com/national/weekend/2025/11/08/ZXTXYIJJFJFLTIJZMLEW4IDNN4/,2005년 조사에서 15세 이상 기혼 여성 중 93%가 ‘추가 자녀 계획이 없다’고 답했다.,약 40년 만에 국가 인구 정책 방향이 정반대로 바뀐 것이다.,1975년 4.2%였던 1인 가구 비율은 2020년 세 집 중 한 집꼴(31.7%)로 크게 늘었다.,국내공식통계,Y,인구,추가 자녀 계획 없음 비율,"인구조사, 추가 자녀 계획",-,15세 이상,여,,-,-,-,2005,-,Y,확정,93%,KOSIS_VALUE,hcx,추가 자녀 계획 없음 비율,-,2005,Y,hcx,현재값,93,-,-,N,%,비중,-,특정시점,[검증 대상 문장],high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,추가 자녀 계획 여부,,2005,Y,%,%,rate,rate_level,unspecified,,Y,,
A1730-C009,A1730-C009-m1,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",실제 통계청에 따르면 중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈은 작년 4분기(10~12월)에 65만8000원으로 3개 분기 연속 줄며 2019년 4분기(65만3000원) 이후 최저치를 기록했다.,국제금융협회(IIF)의 세계 부채 보고서에 따르면 작년 말 기준 한국의 GDP 대비 가계 부채 비율은 91.7%로 38국 중 캐나다(100.6%)에 이어 2위를 기록했다.,국내공식통계,N,소득·임금,이자 비용 증감률,"중산층, 소득 상위 40~60%, 여윳돈, 이자 비용, 비경상조세",-,-,-,,중산층으로 분류되는 소득 상위 40~60%,-,-,2024Q4,-,Q,확정,1.2%,KOSIS_VALUE,hcx,이자 비용 증감률,-,2024Q4,Q,hcx,증감률,1.2,-,-,N,%,증감률,증가,전분기,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,이자 비용,,2024Q4,Q,%,%,rate,rate_change,unspecified,,Y,,
A1730-C009,A1730-C009-m2,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",실제 통계청에 따르면 중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈은 작년 4분기(10~12월)에 65만8000원으로 3개 분기 연속 줄며 2019년 4분기(65만3000원) 이후 최저치를 기록했다.,국제금융협회(IIF)의 세계 부채 보고서에 따르면 작년 말 기준 한국의 GDP 대비 가계 부채 비율은 91.7%로 38국 중 캐나다(100.6%)에 이어 2위를 기록했다.,국내공식통계,N,소득·임금,이자 비용,"중산층, 소득 상위 40~60%, 여윳돈, 이자 비용, 비경상조세",-,-,-,,중산층으로 분류되는 소득 상위 40~60%,-,-,2024Q4,-,Q,확정,10만8000원,KOSIS_VALUE,hcx,이자 비용,-,2024Q4,Q,hcx,현재값,108000,-,-,N,원,수준값,증가,전분기,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,이자 비용,,2024Q4,Q,원,원,currency,amount,unspecified,,Y,,
A1730-C009,A1730-C009-m3,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",실제 통계청에 따르면 중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈은 작년 4분기(10~12월)에 65만8000원으로 3개 분기 연속 줄며 2019년 4분기(65만3000원) 이후 최저치를 기록했다.,국제금융협회(IIF)의 세계 부채 보고서에 따르면 작년 말 기준 한국의 GDP 대비 가계 부채 비율은 91.7%로 38국 중 캐나다(100.6%)에 이어 2위를 기록했다.,국내공식통계,N,소득·임금,분기,"중산층, 소득 상위 40~60%, 여윳돈, 이자 비용, 비경상조세",-,-,-,,중산층으로 분류되는 소득 상위 40~60%,-,-,2024Q4,-,Q,확정,4개,KOSIS_VALUE,hcx,분기,-,2024Q4,Q,hcx,현재값,4,-,-,N,개,수준값,증가,전분기,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,이자 비용,,2024Q4,Q,개,개,count,count,unspecified,,Y,,
A1730-C009,A1730-C009-m4,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",실제 통계청에 따르면 중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈은 작년 4분기(10~12월)에 65만8000원으로 3개 분기 연속 줄며 2019년 4분기(65만3000원) 이후 최저치를 기록했다.,국제금융협회(IIF)의 세계 부채 보고서에 따르면 작년 말 기준 한국의 GDP 대비 가계 부채 비율은 91.7%로 38국 중 캐나다(100.6%)에 이어 2위를 기록했다.,국내공식통계,N,소득·임금,이자 비용,"중산층, 소득 상위 40~60%, 여윳돈, 이자 비용, 비경상조세",-,-,-,,중산층으로 분류되는 소득 상위 40~60%,-,-,2024Q4,-,Q,확정,10만원,KOSIS_VALUE,hcx,이자 비용,-,2024Q4,Q,hcx,현재값,100000,-,-,N,원,수준값,증가,전분기,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,이자 비용,,2024Q4,Q,원,원,currency,amount,unspecified,,Y,,
A1730-C009,A1730-C009-m5,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",실제 통계청에 따르면 중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈은 작년 4분기(10~12월)에 65만8000원으로 3개 분기 연속 줄며 2019년 4분기(65만3000원) 이후 최저치를 기록했다.,국제금융협회(IIF)의 세계 부채 보고서에 따르면 작년 말 기준 한국의 GDP 대비 가계 부채 비율은 91.7%로 38국 중 캐나다(100.6%)에 이어 2위를 기록했다.,국내공식통계,N,소득·임금,비경상조세,"중산층, 소득 상위 40~60%, 여윳돈, 이자 비용, 비경상조세",-,-,-,,중산층으로 분류되는 소득 상위 40~60%,-,-,2024Q4,-,Q,확정,5만5000원,KOSIS_VALUE,hcx,비경상조세,-,2024Q4,Q,hcx,현재값,55000,-,-,N,원,수준값,증가,전분기,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,이자 비용,,2024Q4,Q,원,원,currency,amount,unspecified,,Y,,
A1730-C009,A1730-C009-m6,A1730,주담대 연체율도 두 달 연속 최고치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/7NSJI2LCGFEVLORPOGD5NAGVJU,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",실제 통계청에 따르면 중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈은 작년 4분기(10~12월)에 65만8000원으로 3개 분기 연속 줄며 2019년 4분기(65만3000원) 이후 최저치를 기록했다.,국제금융협회(IIF)의 세계 부채 보고서에 따르면 작년 말 기준 한국의 GDP 대비 가계 부채 비율은 91.7%로 38국 중 캐나다(100.6%)에 이어 2위를 기록했다.,국내공식통계,N,소득·임금,비경상조세 증가 배수,"중산층, 소득 상위 40~60%, 여윳돈, 이자 비용, 비경상조세",-,-,-,,중산층으로 분류되는 소득 상위 40~60%,-,-,2024Q4,-,Q,확정,5배,KOSIS_VALUE,hcx,비경상조세 증가 배수,-,2024Q4,Q,hcx,현재값,5,-,-,N,배,수준값,증가,전분기,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,이자 비용,,2024Q4,Q,배,배,multiple,multiple,unspecified,,Y,,
A1246-C009,A1246-C009-m2,A1246,‘손해율 악화·보험료 인하’에… 지난해 자동차보험 4년만에 적자 전환,2025-04-06,https://www.chosun.com/economy/money/2025/04/06/GHN72KKRIIV76NNEUBN74VJ32A,지난해 자동차부문 보험손익 합산비율(손해율+사업비율)은 손익분기점인 100%를 초과해 97억원 적자를 기록했다.,자동차보험 수입이 감소한 반면 사고 건수는 증가하면서 자동차 부문 보험손익은 악화했다.,2020년 이후 첫 적자 전환이다.,국내공식통계,N,금융·금리,적자,"자동차보험, 손해율, 사업비율, 적자",-,-,-,,-,-,-,2024,-,Y,확정,97억원,KOSIS_VALUE,hcx,적자,-,2024,Y,hcx,현재값,9700000000,-,-,N,원,수준값,-,전년,지난해 자동차부문 보험손익 합산비율(손해율+사업비율)은 손익분기점인 100%를 초과해 97억원 적자를 기록했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,자동차부문 보험손익 합산비율,,2024,Y,원,원,currency,amount,vehicle,,Y,,
A1383-C003,A1383-C003-m1,A1383,"가파른 농촌 소멸의 현실... 작년 농가 수 97만가구, 1년새 2.5% 줄어",2025-04-17,https://www.chosun.com/economy/economy_general/2025/04/17/3OPFBMB5FND7LKAFGEU5LNCDGA,농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,국내 농가 수는 지난 2023년 99만9000가구를 기록하며 처음으로 100만 가구 아래로 떨어진 이후 하락세가 지속되고 있다.,"17일 통계청이 발표한 ’2024년 농림어업 조사결과’에 따르면, 2024년 농가 수는 97만 4000가구로 전년(99만9000가구) 대비 2.5% 감소했다.",국내공식통계,Y,인구,농가에서 65세 이상 고령 인구가 차지하는 비율,"농촌 소멸, 농가 수, 고령 인구",-,고령층,-,,-,-,-,2024,-,Y,확정,55.8%,KOSIS_VALUE,hcx,농가에서 65세 이상 고령 인구가 차지하는 비율,-,2024,Y,hcx,현재값,55.8,-,-,N,%,수준값,증가,전년,농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,농가에서 65세 이상 고령 인구가 차지하는 비율,,2024,Y,%,%,rate,rate_level,person,,Y,,
A0023-C026,A0023-C026-m1,A0023,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,소비 지표인 소매판매는 9월(-0.3%)과 10월(-0.8%) 2달 연속 감소하다가 11월 0.4% 증가세로 돌아섰다.,◇잠재 성장률보다 낮은 올해 성장률 전망치 정부의 올해 성장률 전망치는 잠재 성장률보다도 낮다.,국내공식통계,N,소매·소비,소매판매,"경제성장률, 소매판매, 전년 동월",-,-,-,,-,-,-,202501,-,M,확정,1.9%,KOSIS_VALUE,hcx,소매판매,-,202501,M,hcx,현재값,1.9,-,-,N,%,비중,감소,전년동월,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,소매판매,,202501,M,%,%,rate,level,unspecified,,Y,,
A2657-C003,A2657-C003-m1,A2657,더 가팔라진 ‘富의 사다리’… 소득계층 상승 17%뿐,2025-10-28,https://www.chosun.com/economy/economy_general/2025/10/28/BEESNX7GT5CP5F3KPXWZI7JORQ/,2022년엔 1분위(소득 하위 20%)였다가 2023년엔 2분위(하위 20~40%) 등으로 올라간 경우를 뜻하는 이 비율은 사회 계층 이동성을 따지는 지표다.,"국가데이터처가 27일 발표한 ‘2023년 소득 이동 통계’에 따르면, 2023년 소득 분위(1~5분위)가 전년 대비 한 계단 이상 상승한 사람은 소득이 있는 15세 이상 인구의 17.3%에 그쳤다.",2020년 18.2%였던 이 비율은 2021년(17.6%)부터 3년 연속 하락했다.,국내공식통계,Y,소득·임금,소득 1분위,"소득계층 상승, 소득 분위기, 사회 계층 이동성",-,15세 이상,-,,-,-,-,2022,-,Y,확정,20%,KOSIS_VALUE,hcx,소득 1분위,-,2022,Y,hcx,현재값,20,-,-,N,%,비중,-,-,"국가데이터처가 27일 발표한 ‘2023년 소득 이동 통계’에 따르면, 2023년 소득 분위(1~5분위)가 전년 대비 한 계단 이상 상승한 사람은 소득이 있는 15세 이상 인구의 17.3%에 그쳤다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,사회 계층 이동성 비율,,2023,Y,%,%,rate,level,unspecified,,Y,,
A2657-C003,A2657-C003-m2,A2657,더 가팔라진 ‘富의 사다리’… 소득계층 상승 17%뿐,2025-10-28,https://www.chosun.com/economy/economy_general/2025/10/28/BEESNX7GT5CP5F3KPXWZI7JORQ/,2022년엔 1분위(소득 하위 20%)였다가 2023년엔 2분위(하위 20~40%) 등으로 올라간 경우를 뜻하는 이 비율은 사회 계층 이동성을 따지는 지표다.,"국가데이터처가 27일 발표한 ‘2023년 소득 이동 통계’에 따르면, 2023년 소득 분위(1~5분위)가 전년 대비 한 계단 이상 상승한 사람은 소득이 있는 15세 이상 인구의 17.3%에 그쳤다.",2020년 18.2%였던 이 비율은 2021년(17.6%)부터 3년 연속 하락했다.,국내공식통계,Y,소득·임금,소득 2분위,"소득계층 상승, 소득 분위기, 사회 계층 이동성",-,15세 이상,-,,-,-,-,2023,-,Y,확정,40%,KOSIS_VALUE,hcx,소득 2분위,-,2023,Y,hcx,현재값,40,-,-,N,%,비중,-,-,"국가데이터처가 27일 발표한 ‘2023년 소득 이동 통계’에 따르면, 2023년 소득 분위(1~5분위)가 전년 대비 한 계단 이상 상승한 사람은 소득이 있는 15세 이상 인구의 17.3%에 그쳤다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,사회 계층 이동성 비율,,2023,Y,%,%,rate,level,unspecified,,Y,,
A2257-C005,A2257-C005-m1,A2257,올해 수출 하반기에 더 부진할 듯… 3.8% 감소 전망,2025-06-23,https://www.chosun.com/economy/industry-company/2025/06/23/2LYH3LOXSRF4VM7CMND72XB5JM,보고서는 연간 수출은 작년보다 2.2% 줄어든 6685억달러가 될 것으로 예상했다.,"22일 한국무역협회 국제무역통상연구원이 발표한 ‘2025년 상반기 수출입 평가 및 하반기 전망’ 보고서에 따르면, 올해 수출은 상반기에 작년보다 0.6% 줄어드는 데 이어 하반기에는 3.8% 감소한 3355억달러에 그칠 전망이다.","무협은 작년 11월 올해 전체 수출이 1.8% 성장한 6970억달러에 달할 것이라고 예상했지만, 반년 만에 ‘마이너스 성장’이라는 비관적인 전망으로 돌아선 것이다.",국내공식통계,N,무역,연간 수출 증가율,"수출, 연간, 증가율, 마이너스 성장",-,-,-,,-,-,-,2025,-,Y,확정,2.2%,KOSIS_VALUE,hcx,연간 수출 증가율,-,2025,Y,hcx,증감률,2.2,-,-,N,%,증감률,감소,전년,보고서는 연간 수출은 작년보다 2.2% 줄어든 6685억달러가 될 것으로 예상했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,연간 수출 증가율,,2025,Y,%,%,rate,rate_change,unspecified,2024,Y,,
A2257-C005,A2257-C005-m2,A2257,올해 수출 하반기에 더 부진할 듯… 3.8% 감소 전망,2025-06-23,https://www.chosun.com/economy/industry-company/2025/06/23/2LYH3LOXSRF4VM7CMND72XB5JM,보고서는 연간 수출은 작년보다 2.2% 줄어든 6685억달러가 될 것으로 예상했다.,"22일 한국무역협회 국제무역통상연구원이 발표한 ‘2025년 상반기 수출입 평가 및 하반기 전망’ 보고서에 따르면, 올해 수출은 상반기에 작년보다 0.6% 줄어드는 데 이어 하반기에는 3.8% 감소한 3355억달러에 그칠 전망이다.","무협은 작년 11월 올해 전체 수출이 1.8% 성장한 6970억달러에 달할 것이라고 예상했지만, 반년 만에 ‘마이너스 성장’이라는 비관적인 전망으로 돌아선 것이다.",국내공식통계,N,무역,연간 수출 총액,"수출, 연간, 증가율, 마이너스 성장",-,-,-,,-,-,-,2025,-,Y,확정,6685억달러,KOSIS_VALUE,hcx,연간 수출 총액,-,2025,Y,hcx,현재값,668500000000,-,-,N,달러,수준값,감소,전년,보고서는 연간 수출은 작년보다 2.2% 줄어든 6685억달러가 될 것으로 예상했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,연간 수출 증가율,,2025,Y,달러,달러,currency,amount,unspecified,,Y,,
A0766-C010,A0766-C010-m1,A0766,빚쟁이 국가서 11년 만에 세계 7위 채권국으로,2025-02-28,https://www.chosun.com/economy/economy_general/2025/02/28/USKPWHKTOJGCVO4XY4XX3BHTXA,◇서학 개미 투자 작년 50% 급증 한국의 순대외금융자산이 1조달러를 돌파한 데는 서학 개미(해외 주식 투자자)의 약진이 큰 역할을 했다.,"국제통화기금(IMF)이 집계한 국가별 순대외금융자산 순위에서 한국은 2012년 133위에 그쳤지만, 2021년에는 10위권으로 수직 상승했고, 작년엔 7위 규모로 집계됐다.",통계 집계를 시작한 2011년 76억달러(약 11조원)에 불과했던 서학 개미의 해외 주식·채권 보관액은 지난해 1587억달러로 20배로 급증했다.,국내공식통계,N,금융·금리,서학 개미 투자 증가율,"국제통화기금, 국가별 순대외금융자산 순위, 서학 개미, 해외 주식 투자자, 해외 주식·채권 보관액",-,-,-,서학 개미,-,-,-,2024,-,Y,확정,50%,KOSIS_VALUE,hcx,서학 개미 투자 증가율,서학 개미,2024,Y,hcx,현재값,50,-,-,N,%,증감률,증가,전년,◇서학 개미 투자 작년 50% 급증 한국의 순대외금융자산이 1조달러를 돌파한 데는 서학 개미(해외 주식 투자자)의 약진이 큰 역할을 했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,순대외금융자산,,2024,Y,%,%,rate,rate_change,item,2023,Y,,
A1719-C020,A1719-C020-m2,A1719,옥석 못 가리는 ‘기술 특례 상장’… 기업 76% 공모가 밑돌아,2025-05-13,https://www.chosun.com/economy/economy_general/2025/05/13/DRKQY2SMOJGKDBJZP2ZPYBDBXI,"기술 특례 상장 기업의 경우 상장 후 5년간 매출 요건이 유예되는데, 2019년 10월~2020년 9월 사이 상장한 기업들은 올해부터 매출액 30억원을 넘겨야 한다.","코스닥 시장에서는 매출액이 30억원 미만이면 관리종목으로 지정되고, 2년 연속 기준 미달이면 상장 폐지 사유가 된다.",그러나 이 기간 상장한 기업 22곳 중 10곳이 작년 매출액 30억원을 채우지 못했다.,국내공식통계,N,생산·산업,관리종목 지정 기준 매출액,"기술 특례 상장, 매출액, 관리종목, 상장 폐지",-,-,-,,-,-,-,2025,-,Y,확정,30억원,KOSIS_VALUE,hcx,관리종목 지정 기준 매출액,-,2025,Y,hcx,현재값,3000000000,-,-,N,원,수준값,-,특정시점,"기술 특례 상장 기업의 경우 상장 후 5년간 매출 요건이 유예되는데, 2019년 10월~2020년 9월 사이 상장한 기업들은 올해부터 매출액 30억원을 넘겨야 한다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,매출액,,2025,Y,원,원,currency,amount,unspecified,,Y,,
A2342-C012,A2342-C012-m1,A2342,’국민 횟감‘ 광어‧우럭 값 껑충…원인은 양식장 ’초유의 상황',2025-06-30,https://www.chosun.com/economy/economy_general/2025/06/30/BV6OPN2TWZDM5MJBR4UUVW7PEQ,"지난해 양식업 피해액은 1430억원으로, 이 역시 피해 집계를 시작한 2012년 이후 최대 규모였다.","이에 따라 양식장에서 집단 폐사가 잇따랐는데, 특히 치어(어린 물고기)가 직격탄을 맞았다.",그중에서도 우럭의 피해가 583억원으로 가장 컸다.,국내공식통계,N,생산·산업,양식업 피해액,"양식업, 피해액, 집단 폐사, 치어",-,-,-,,-,-,-,2024,-,Y,확정,1430억원,KOSIS_VALUE,hcx,양식업 피해액,-,2024,Y,hcx,현재값,143000000000,-,-,N,원,수준값,-,전년,"지난해 양식업 피해액은 1430억원으로, 이 역시 피해 집계를 시작한 2012년 이후 최대 규모였다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,양식업 피해액,,2024,Y,원,원,currency,amount,unspecified,,Y,,
A2598-C002,A2598-C002-m1,A2598,정부 시스템 647개 중 99개 재가동… 복구율 15.3%,2025-10-01,https://biz.chosun.com/topics/topics_social/2025/10/01/MYWMEY3NGVHOHKMTGIERFKXSOY/,복구율 15.3%다.,행정안전부는 1일 오전 10시 기준 국가정보자원관리원(국정자원) 화재로 중단됐던 정부 행정정보시스템 647개 중 99개가 복구됐다고 밝혔다.,최근 정상화된 시스템 중에는 국가데이터처(옛 통계청)의 '2025 기준 경제조사 통합관리(업무망)' 시스템이 포함됐다.,국내공식통계,N,기타,복구율,"정부 시스템, 복구율",-,-,-,,-,-,-,202510,-,M,확정,15.3%,KOSIS_VALUE,hcx,복구율,-,202510,M,hcx,현재값,15.3,-,-,N,%,비중,-,특정시점,복구율 15.3%다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,복구율,,202510,M,%,%,rate,level,unspecified,,Y,,
